"Date","Time","PT08.S1.CO.","PT08.S2.NMHC.","PT08.S3.NOx.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH"
"14.02.05","5:00:00",902,548,1063,1024,617,7.7,68.9,0.728
"14.02.05","6:00:00",995,646,895,1053,818,6.9,70,0.6997
"14.02.05","7:00:00",858,597,1054,857,690,9,37.3,0.4297
"14.02.05","8:00:00",1233,1030,619,1257,1291,9.4,44.9,0.5296
"14.02.05","9:00:00",1140,958,627,1175,1200,10.3,45.4,0.5666
"14.02.05","10:00:00",1096,1036,635,1043,1127,11.5,39.6,0.5372
"14.02.05","11:00:00",1295,1639,477,1013,1582,11.7,36.9,0.506
"14.02.05","12:00:00",926,882,744,913,700,11.8,36.2,0.4999
"14.02.05","13:00:00",970,857,748,990,693,12,38.7,0.5402
"14.02.05","14:00:00",960,853,782,967,709,13.7,30.3,0.4724
"14.02.05","15:00:00",941,800,823,917,671,12.6,30.6,0.4443
"14.02.05","16:00:00",921,771,850,885,632,13,27.4,0.4085
"14.02.05","17:00:00",940,829,823,901,716,13.6,22.7,0.3529
"14.02.05","18:00:00",1036,1046,694,1044,1059,11.8,23,0.3171
"14.02.05","19:00:00",1102,1221,609,1136,1329,10.7,19.9,0.2547
"14.02.05","20:00:00",1035,1141,670,1018,1196,10.4,18,0.2269
"14.02.05","21:00:00",990,978,751,928,1131,9.7,20.6,0.2488
"14.02.05","22:00:00",950,839,834,878,977,9.4,24.8,0.2923
"14.02.05","23:00:00",988,839,803,936,963,8.8,31.2,0.3533
"15.02.05","0:00:00",884,658,982,813,581,8.7,31.2,0.3521
"15.02.05","1:00:00",840,597,1081,766,432,8.5,30.4,0.3391
"15.02.05","2:00:00",814,526,1228,740,352,8,32.9,0.353
"15.02.05","3:00:00",821,509,1235,762,348,7.1,37.4,0.3799
"15.02.05","4:00:00",802,440,1413,738,312,6.9,39.1,0.3901
"15.02.05","5:00:00",805,437,1491,738,296,6.9,39.8,0.3966
"15.02.05","6:00:00",850,529,1183,780,385,6.1,40.8,0.3868
"15.02.05","7:00:00",913,619,1018,834,586,6,41.5,0.3896
"15.02.05","8:00:00",1047,844,784,979,987,6.1,39.9,0.3781
"15.02.05","9:00:00",1055,899,731,1017,1035,6.5,39.5,0.3865
"15.02.05","10:00:00",974,778,832,905,782,9.4,32.7,0.3855
"15.02.05","11:00:00",863,669,993,776,511,11.3,24.9,0.3318
"15.02.05","12:00:00",889,734,942,801,566,12.8,19.8,0.2933
"15.02.05","13:00:00",906,790,893,837,642,12.3,19.3,0.274
"15.02.05","14:00:00",874,751,918,792,591,12,19.3,0.2716
"15.02.05","15:00:00",849,680,1015,741,461,11.9,19.2,0.2677
"15.02.05","16:00:00",923,761,909,840,609,12.1,20.7,0.2906
"15.02.05","17:00:00",962,841,827,901,821,11.5,22.1,0.2987
"15.02.05","18:00:00",1067,1059,671,1085,1163,10.4,23.1,0.2905
"15.02.05","19:00:00",1125,1121,630,1132,1405,9.5,25.2,0.2996
"15.02.05","20:00:00",1149,1124,623,1141,1405,8.9,26.9,0.3069
"15.02.05","21:00:00",1155,1034,648,1061,1429,8.2,30.1,0.327
"15.02.05","22:00:00",1065,908,741,953,1284,7.4,31.8,0.3287
"15.02.05","23:00:00",1145,946,699,1015,1409,6.6,37.5,0.3664
"16.02.05","0:00:00",1134,912,707,999,1376,6.3,40.1,0.3842
"16.02.05","1:00:00",1195,1004,652,1078,1421,5.2,44.2,0.3943
"16.02.05","2:00:00",1141,898,689,1014,1356,4.4,47.5,0.4017
"16.02.05","3:00:00",1077,806,725,949,1296,4,49.1,0.4019
"16.02.05","4:00:00",1052,740,768,913,1202,3.3,52.2,0.4074
"16.02.05","5:00:00",1033,701,782,883,1206,3.2,52.4,0.4071
"16.02.05","6:00:00",1080,768,732,924,1305,3.6,51.7,0.4123
"16.02.05","7:00:00",1208,931,622,1052,1485,3.5,54.2,0.4297
"16.02.05","8:00:00",1363,1183,520,1273,1643,5.2,48.3,0.4304
"16.02.05","9:00:00",1239,1096,577,1211,1459,7.8,37.6,0.3994
"16.02.05","10:00:00",1044,940,706,1014,1152,8.9,33.8,0.385
"16.02.05","11:00:00",956,761,849,887,885,9.1,33,0.3827
"16.02.05","12:00:00",955,725,890,880,770,9.1,34.5,0.3994
"16.02.05","13:00:00",997,825,790,948,852,9.6,31.3,0.3763
"16.02.05","14:00:00",987,810,801,939,830,8.5,36.3,0.4026
"16.02.05","15:00:00",1007,798,793,942,867,9.3,34.6,0.405
"16.02.05","16:00:00",1025,795,783,967,881,8.9,37.9,0.4318
"16.02.05","17:00:00",1083,856,720,1010,975,8.2,41.8,0.4563
"16.02.05","18:00:00",1143,960,641,1110,1136,7.4,44.5,0.4582
"16.02.05","19:00:00",1288,1178,539,1300,1434,7,43.4,0.4366
"16.02.05","20:00:00",1464,1421,457,1542,1746,6.6,43.4,0.4241
"16.02.05","21:00:00",1341,1204,534,1294,1592,5.9,44.3,0.4137
"16.02.05","22:00:00",1177,1004,640,1111,1341,5,46.6,0.4099
"16.02.05","23:00:00",1089,913,712,1016,1208,5.8,40.3,0.374
"17.02.05","0:00:00",1196,1014,643,1101,1334,5.4,43.8,0.3945
"17.02.05","1:00:00",1107,874,721,984,1208,5.7,42.1,0.3883
"17.02.05","2:00:00",1102,897,715,1024,1196,5.7,42.1,0.3885
"17.02.05","3:00:00",993,688,847,874,931,5.8,42.9,0.399
"17.02.05","4:00:00",912,559,1016,837,656,5.7,46.6,0.4298
"17.02.05","5:00:00",883,496,1140,804,478,6.9,45,0.4499
"17.02.05","6:00:00",893,507,1111,794,489,6.9,42.2,0.4224
"17.02.05","7:00:00",1033,711,893,935,893,6.4,43.8,0.423
"17.02.05","8:00:00",1222,966,636,1134,1322,6.6,44.6,0.4383
"17.02.05","9:00:00",1190,1000,624,1152,1280,7.7,42.1,0.444
"17.02.05","10:00:00",1035,783,794,969,943,10.1,36.7,0.4536
"17.02.05","11:00:00",990,705,873,913,772,9,41.4,0.4775
"17.02.05","12:00:00",1011,732,830,944,826,8.7,42.5,0.4787
"17.02.05","13:00:00",1041,763,790,1003,808,8.3,47.8,0.5238
"17.02.05","14:00:00",1086,850,723,1072,901,8.9,45.5,0.5208
"17.02.05","15:00:00",1021,755,807,980,763,8.9,46.1,0.5256
"17.02.05","16:00:00",1014,761,806,972,722,9,44.9,0.5173
"17.02.05","17:00:00",1023,771,807,982,735,9.3,42.3,0.4974
"17.02.05","18:00:00",1172,977,657,1160,1047,8.4,45.2,0.4977
"17.02.05","19:00:00",1172,1017,623,1185,1163,7.6,47.8,0.5013
"17.02.05","20:00:00",1219,1081,590,1246,1244,7.4,47.2,0.4871
"17.02.05","21:00:00",1106,891,708,1058,1025,7.4,46.9,0.4854
"17.02.05","22:00:00",1078,824,759,1016,982,6.9,48.2,0.4832
"17.02.05","23:00:00",939,637,960,883,607,7.1,47.9,0.4867
"18.02.05","0:00:00",975,670,943,910,616,6.9,48.7,0.4874
"18.02.05","1:00:00",958,660,935,905,654,6.8,48.2,0.4792
"18.02.05","2:00:00",921,594,1025,867,479,6.3,49.6,0.4787
"18.02.05","3:00:00",931,580,983,863,487,5.6,52.9,0.4855
"18.02.05","4:00:00",874,472,1179,803,382,6.4,49.8,0.4814
"18.02.05","5:00:00",872,476,1249,794,350,6.9,48.1,0.4796
"18.02.05","6:00:00",904,530,1079,846,438,6.4,50.2,0.485
"18.02.05","7:00:00",951,568,1021,888,578,6.4,50.7,0.4886
"18.02.05","8:00:00",1183,896,673,1115,1140,6.9,48.8,0.4903
"18.02.05","9:00:00",1187,970,625,1174,1203,8.4,44.6,0.4922
"18.02.05","10:00:00",1072,874,715,1033,1000,10.8,37.1,0.4794
"18.02.05","11:00:00",1011,780,805,964,806,11.2,36.2,0.4818
"18.02.05","12:00:00",997,752,837,952,724,11.8,34.4,0.4758
"18.02.05","13:00:00",989,791,804,953,690,11.5,33.1,0.4479
"18.02.05","14:00:00",1006,837,775,971,757,10.9,32.6,0.426
"18.02.05","15:00:00",1016,845,771,987,818,11.3,31.7,0.4249
"18.02.05","16:00:00",1069,918,724,1045,936,11.6,30.9,0.4223
"18.02.05","17:00:00",1109,989,664,1096,1133,11.1,32.2,0.4243
"18.02.05","18:00:00",1182,1071,617,1187,1298,9.7,36,0.4333
"18.02.05","19:00:00",1253,1179,573,1268,1387,8.5,39,0.4336
"18.02.05","20:00:00",1288,1228,549,1333,1502,8.3,40.3,0.4411
"18.02.05","21:00:00",1153,981,666,1097,1273,8,41.3,0.4448
"18.02.05","22:00:00",1161,969,677,1111,1271,7,44.2,0.4446
"18.02.05","23:00:00",1271,1031,618,1138,1464,5.4,51.8,0.4698
"19.02.05","0:00:00",1156,909,684,1023,1384,4.1,55,0.4558
"19.02.05","1:00:00",1106,850,727,997,1281,3.1,57.8,0.4462
"19.02.05","2:00:00",1008,726,834,913,1083,3.1,56.7,0.4388
"19.02.05","3:00:00",966,703,865,903,989,2.2,59.6,0.4333
"19.02.05","4:00:00",931,627,948,860,911,2.3,58.9,0.4317
"19.02.05","5:00:00",922,611,962,867,893,1.9,60,0.4276
"19.02.05","6:00:00",911,606,950,866,894,1.9,60.3,0.4293
"19.02.05","7:00:00",993,736,819,941,1018,0.9,64.6,0.4294
"19.02.05","8:00:00",1100,919,678,1072,1191,0.6,65,0.4231
"19.02.05","9:00:00",1141,940,651,1099,1285,2.1,59.9,0.4338
"19.02.05","10:00:00",1085,800,750,983,1219,3.1,57.2,0.4402
"19.02.05","11:00:00",1153,853,696,1027,1370,4.2,54,0.4483
"19.02.05","12:00:00",1122,831,722,982,1317,7.4,43.8,0.4538
"19.02.05","13:00:00",992,685,890,902,818,11.2,34.5,0.4586
"19.02.05","14:00:00",1018,693,868,937,683,13.8,32.4,0.5084
"19.02.05","15:00:00",981,649,924,901,573,12.4,34.9,0.5002
"19.02.05","16:00:00",988,679,905,911,595,12.8,31.9,0.4684
"19.02.05","17:00:00",1059,777,797,969,774,13.5,29.1,0.4486
"19.02.05","18:00:00",1110,870,708,1057,1059,11.6,33.3,0.454
"19.02.05","19:00:00",1204,979,639,1147,1326,10.9,34.9,0.4568
"19.02.05","20:00:00",1275,1061,593,1203,1494,10.4,37.3,0.4708
"19.02.05","21:00:00",1297,1044,600,1185,1559,9.7,39.7,0.4792
"19.02.05","22:00:00",1277,991,609,1141,1575,9.1,41.9,0.4857
"19.02.05","23:00:00",1207,888,664,1062,1447,9.3,41.9,0.4927
"20.02.05","0:00:00",1222,880,684,1083,1367,9.4,44.7,0.5279
"20.02.05","1:00:00",1141,816,745,1026,1230,8.5,45.8,0.5108
"20.02.05","2:00:00",1228,913,643,1124,1396,7.8,50,0.53
"20.02.05","3:00:00",1120,770,756,1012,1191,7.7,49.7,0.5242
"20.02.05","4:00:00",1067,758,775,993,1009,8.2,46.9,0.5099
"20.02.05","5:00:00",947,580,978,894,572,8.4,48.6,0.5375
"20.02.05","6:00:00",918,501,1148,881,420,8,54.7,0.5883
"20.02.05","7:00:00",920,506,1142,905,453,7.8,55.7,0.5914
"20.02.05","8:00:00",941,541,1065,919,520,8,53.8,0.5796
"20.02.05","9:00:00",949,552,1035,919,531,8.8,50.7,0.5752
"20.02.05","10:00:00",990,604,944,947,579,10.1,47.6,0.587
"20.02.05","11:00:00",996,620,928,946,570,10.6,45.8,0.5838
"20.02.05","12:00:00",1023,623,916,976,571,9.1,56.2,0.6515
"20.02.05","13:00:00",1037,636,891,1024,582,7.9,66.5,0.7124
"20.02.05","14:00:00",1017,613,919,1007,551,8,65,0.6991
"20.02.05","15:00:00",1042,671,861,1038,634,8.4,61,0.6721
"20.02.05","16:00:00",1037,665,854,1013,633,8.6,57.3,0.6429
"20.02.05","17:00:00",1009,640,915,996,613,8.4,56.3,0.6227
"20.02.05","18:00:00",1033,675,853,1006,702,8,57.7,0.6222
"20.02.05","19:00:00",1016,647,906,997,649,7.1,62.6,0.6341
"20.02.05","20:00:00",1076,745,801,1040,841,7.4,59.3,0.6123
"20.02.05","21:00:00",1029,699,851,1001,795,7.7,56.9,0.5994
"20.02.05","22:00:00",984,661,898,965,638,7.7,54.4,0.5753
"20.02.05","23:00:00",1003,694,876,976,663,7.7,53,0.5572
"21.02.05","0:00:00",1009,671,877,1010,610,6.7,62.8,0.6188
"21.02.05","1:00:00",946,588,1005,948,480,6.6,61.9,0.6056
"21.02.05","2:00:00",910,518,1130,936,404,5.7,70.3,0.6498
"21.02.05","3:00:00",886,464,1273,919,357,4.5,79.2,0.6751
"21.02.05","4:00:00",879,447,1317,910,348,4,81.5,0.6712
"21.02.05","5:00:00",907,502,1129,947,399,3.9,81.5,0.6653
"21.02.05","6:00:00",949,589,987,1001,464,3.3,84.3,0.6617
"21.02.05","7:00:00",1054,786,766,1129,699,4.2,80.9,0.6742
"21.02.05","8:00:00",1214,1010,609,1282,1006,5.1,75,0.6646
"21.02.05","9:00:00",1253,1095,566,1375,1206,4.6,77.6,0.6651
"21.02.05","10:00:00",1197,964,614,1260,1122,3.8,84.3,0.6811
"21.02.05","11:00:00",1156,859,684,1196,1069,6.2,77.4,0.7383
"21.02.05","12:00:00",1132,837,694,1199,1062,7.7,67.6,0.7133
"21.02.05","13:00:00",1207,950,623,1303,1162,8.1,64.8,0.7039
"21.02.05","14:00:00",1127,896,664,1227,1010,8.1,64,0.6942
"21.02.05","15:00:00",1112,851,694,1184,931,6.9,71.3,0.7118
"21.02.05","16:00:00",1186,925,641,1272,1025,7,73.7,0.7425
"21.02.05","17:00:00",1192,976,618,1290,1110,7.3,70,0.7195
"21.02.05","18:00:00",1177,931,656,1281,979,5.8,77.8,0.7223
"21.02.05","19:00:00",1478,1301,469,1682,1409,5.4,80.9,0.7293
"21.02.05","20:00:00",1486,1289,466,1633,1438,5.5,79.8,0.7261
"21.02.05","21:00:00",1118,863,680,1194,1083,5.6,74,0.6808
"21.02.05","22:00:00",1019,730,811,1082,916,5.6,71.9,0.6604
"21.02.05","23:00:00",961,643,914,1046,825,6.4,70.7,0.6848
"22.02.05","0:00:00",931,591,1015,1015,704,6.3,70.1,0.6733
"22.02.05","1:00:00",938,592,992,1032,668,4.4,80.5,0.6825
"22.02.05","2:00:00",888,511,1112,963,512,3.9,83.1,0.6787
"22.02.05","3:00:00",844,454,1327,908,385,2.5,86.6,0.6407
"22.02.05","4:00:00",851,440,1349,918,377,3.4,85.4,0.6736
"22.02.05","5:00:00",905,503,1152,956,467,3.3,84.5,0.6608
"22.02.05","6:00:00",987,628,929,1035,691,3.4,84.5,0.664
"22.02.05","7:00:00",1124,842,690,1180,981,3.4,84.5,0.6677
"22.02.05","8:00:00",1408,1200,490,1523,1369,4.1,82.7,0.682
"22.02.05","9:00:00",1501,1403,418,1789,1589,4.6,80.3,0.6889
"22.02.05","10:00:00",1266,1149,528,1435,1370,6.1,74,0.7025
"22.02.05","11:00:00",1082,855,725,1140,1005,9.1,58.4,0.6787
"22.02.05","12:00:00",1123,942,653,1225,1105,11.4,48.9,0.658
"22.02.05","13:00:00",1174,979,611,1282,1142,8.3,64.4,0.7072
"22.02.05","14:00:00",1209,1082,573,1355,1105,6.5,71,0.6903
"22.02.05","15:00:00",1120,940,657,1245,917,6.6,71.1,0.6973
"22.02.05","16:00:00",1174,1010,613,1305,1050,7.4,69.3,0.7165
"22.02.05","17:00:00",1068,896,702,1177,848,6.4,70.6,0.6834
"22.02.05","18:00:00",1146,985,650,1236,952,5.8,72.5,0.6718
"22.02.05","19:00:00",1204,1089,601,1335,1059,5.6,71.6,0.6556
"22.02.05","20:00:00",1062,903,717,1141,720,4.2,77.8,0.6491
"22.02.05","21:00:00",1122,919,680,1201,981,4.3,79.5,0.6648
"22.02.05","22:00:00",940,686,903,1005,648,4.5,75.5,0.6429
"22.02.05","23:00:00",935,628,995,986,611,4.4,77.1,0.6523
"23.02.05","0:00:00",1011,725,852,1050,773,4.2,78.2,0.6506
"23.02.05","1:00:00",952,665,907,1007,703,4,79.3,0.6517
"23.02.05","2:00:00",899,572,1063,951,560,3.9,78.7,0.643
"23.02.05","3:00:00",880,533,1161,948,499,3.5,80.6,0.6403
"23.02.05","4:00:00",882,516,1132,959,575,3.2,82.8,0.6426
"23.02.05","5:00:00",844,466,1261,894,478,4.1,76,0.6304
"23.02.05","6:00:00",860,497,1251,912,442,4.2,75.9,0.6311
"23.02.05","7:00:00",917,597,1084,994,602,4.5,76.3,0.648
"23.02.05","8:00:00",1126,886,719,1208,936,4.4,79.1,0.6687
"23.02.05","9:00:00",1033,820,740,1114,870,4.3,79.8,0.6706
"23.02.05","10:00:00",944,697,881,1022,688,3.1,83,0.6419
"23.02.05","11:00:00",955,687,895,1004,706,2.8,83.9,0.6326
"23.02.05","12:00:00",992,694,900,1020,756,3.9,79.5,0.6482
"23.02.05","13:00:00",1090,910,701,1192,974,5.1,74.5,0.6621
"23.02.05","14:00:00",1151,983,629,1244,1121,5.7,72.5,0.6686
"23.02.05","15:00:00",1148,975,638,1243,1064,5.6,74.6,0.6826
"23.02.05","16:00:00",1140,946,653,1231,1076,5.4,75.9,0.6875
"23.02.05","17:00:00",1160,990,632,1254,1090,4.9,78.2,0.6826
"23.02.05","18:00:00",1167,1027,610,1289,1119,4.8,79,0.6845
"23.02.05","19:00:00",1194,1038,605,1317,1181,4.8,78.6,0.6826
"23.02.05","20:00:00",1224,1071,590,1331,1240,4.6,78.2,0.6686
"23.02.05","21:00:00",1209,1028,619,1264,1254,4.2,79.7,0.6647
"23.02.05","22:00:00",1145,962,657,1212,1192,4.3,78.9,0.6621
"23.02.05","23:00:00",1016,744,825,1053,1020,4.2,77.9,0.6479
"24.02.05","0:00:00",1018,750,831,1051,916,3.2,83,0.645
"24.02.05","1:00:00",937,625,977,983,798,5.1,74.5,0.6626
"24.02.05","2:00:00",949,647,956,1023,762,4,80.8,0.6666
"24.02.05","3:00:00",895,545,1080,964,685,4.3,81,0.677
"24.02.05","4:00:00",884,528,1148,960,619,2.9,85.3,0.6503
"24.02.05","5:00:00",883,518,1135,962,606,3.3,84.5,0.6612
"24.02.05","6:00:00",968,652,937,1051,788,3.6,84.4,0.6724
"24.02.05","7:00:00",1071,787,755,1146,947,3.8,83.8,0.6771
"24.02.05","8:00:00",1310,1082,555,1400,1254,4.1,82.5,0.6819
"24.02.05","9:00:00",1332,1132,522,1439,1352,3.9,83.9,0.6847
"24.02.05","10:00:00",1178,939,640,1228,1165,4.1,83.9,0.6967
"24.02.05","11:00:00",1093,836,728,1142,1025,4.6,82,0.6997
"24.02.05","12:00:00",1060,784,770,1117,941,5.5,79.5,0.7238
"24.02.05","13:00:00",1121,873,697,1206,1000,6.7,76.2,0.7519
"24.02.05","14:00:00",1118,888,685,1223,962,7.9,69,0.7394
"24.02.05","15:00:00",1205,1002,612,1299,1214,8.5,66.3,0.7387
"24.02.05","16:00:00",1274,1094,537,1364,1428,7.6,70.8,0.7399
"24.02.05","17:00:00",1301,1092,525,1388,1484,7.2,72.4,0.7372
"24.02.05","18:00:00",1405,1224,468,1503,1658,6.7,74.2,0.7326
"24.02.05","19:00:00",1375,1230,473,1522,1632,6.1,75.8,0.7184
"24.02.05","20:00:00",1367,1225,485,1492,1628,6.3,74.9,0.7187
"24.02.05","21:00:00",1324,1121,531,1399,1481,6,78,0.7345
"24.02.05","22:00:00",1170,917,652,1218,1205,5.6,81.2,0.7443
"24.02.05","23:00:00",1169,895,681,1201,1106,5.5,81.5,0.7393
"25.02.05","0:00:00",1181,905,657,1215,1106,5.3,84.1,0.753
"25.02.05","1:00:00",1146,860,692,1181,1092,5.2,83.9,0.7487
"25.02.05","2:00:00",1059,773,767,1127,984,5.1,83.5,0.7416
"25.02.05","3:00:00",1010,679,854,1046,889,5,82.9,0.73
"25.02.05","4:00:00",1007,677,863,1053,848,5,82.5,0.7265
"25.02.05","5:00:00",932,595,991,1025,771,5,82.8,0.7273
"25.02.05","6:00:00",998,717,872,1095,895,5.2,80.7,0.7219
"25.02.05","7:00:00",1072,819,751,1161,1003,5.3,80.2,0.7179
"25.02.05","8:00:00",1424,1260,494,1568,1442,5.7,79.7,0.734
"25.02.05","9:00:00",1527,1502,411,1868,1727,6.2,76.8,0.7355
"25.02.05","10:00:00",1364,1234,504,1533,1606,8.3,67.4,0.7384
"25.02.05","11:00:00",1190,1044,615,1324,1354,10.8,52.1,0.6746
"25.02.05","12:00:00",1021,839,771,1084,914,13,40.3,0.6028
"25.02.05","13:00:00",1051,914,707,1122,913,10.9,44.8,0.5849
"25.02.05","14:00:00",1021,882,727,1097,847,11.5,42.1,0.5706
"25.02.05","15:00:00",1016,842,762,1067,778,12.5,38.5,0.5568
"25.02.05","16:00:00",1040,893,723,1104,835,12.6,38.5,0.5586
"25.02.05","17:00:00",1089,916,710,1124,903,12.3,38.4,0.5488
"25.02.05","18:00:00",1148,1054,631,1233,1157,10.2,43.1,0.5366
"25.02.05","19:00:00",1162,1070,625,1229,1237,8.6,48.2,0.5385
"25.02.05","20:00:00",1197,1102,609,1309,1253,7.8,50.8,0.5384
"25.02.05","21:00:00",1059,905,735,1098,1130,7.3,52.8,0.5404
"25.02.05","22:00:00",1207,1023,629,1233,1373,6.2,62.4,0.5958
"25.02.05","23:00:00",1188,983,648,1193,1338,5.1,68.2,0.6033
"26.02.05","0:00:00",1153,933,687,1133,1268,4.7,69,0.5936
"26.02.05","1:00:00",1061,849,757,1063,1125,4,69.8,0.5756
"26.02.05","2:00:00",1028,831,771,1063,1054,3.4,71.3,0.5626
"26.02.05","3:00:00",1082,843,729,1061,1090,2.8,74,0.5591
"26.02.05","4:00:00",1037,771,784,1004,1029,2.3,75.1,0.5514
"26.02.05","5:00:00",942,688,897,947,882,3.8,66.2,0.5359
"26.02.05","6:00:00",904,633,993,897,717,4.6,60.5,0.5173
"26.02.05","7:00:00",855,578,1121,855,599,5.7,54.3,0.5022
"26.02.05","8:00:00",914,705,966,926,687,6.2,51.3,0.488
"26.02.05","9:00:00",933,714,899,927,706,6.7,49.5,0.4892
"26.02.05","10:00:00",942,696,920,912,682,8.8,45,0.5114
"26.02.05","11:00:00",943,688,924,909,629,9.6,43.5,0.5202
"26.02.05","12:00:00",959,717,892,939,664,9.8,43.3,0.5238
"26.02.05","13:00:00",971,739,868,972,664,9.9,43.5,0.53
"26.02.05","14:00:00",954,735,863,953,630,9.8,44.1,0.5332
"26.02.05","15:00:00",929,645,962,906,524,9.7,45.1,0.5417
"26.02.05","16:00:00",933,660,955,911,488,9,47.3,0.542
"26.02.05","17:00:00",967,704,888,961,609,7.4,56,0.5797
"26.02.05","18:00:00",987,723,863,974,684,6.4,61.7,0.5956
"26.02.05","19:00:00",1003,772,821,1008,788,6.8,58,0.5758
"26.02.05","20:00:00",1138,986,663,1188,1030,7.3,56.7,0.5806
"26.02.05","21:00:00",1087,903,713,1106,1026,7.2,56.7,0.579
"26.02.05","22:00:00",1129,920,689,1139,1182,6.7,59.1,0.5848
"26.02.05","23:00:00",1191,1005,637,1224,1284,5.9,62.1,0.5808
"27.02.05","0:00:00",1256,1032,612,1230,1371,6.3,60.4,0.5811
"27.02.05","1:00:00",1171,960,679,1121,1234,5.5,60.2,0.5458
"27.02.05","2:00:00",1016,780,798,1004,1060,4.6,64.4,0.5525
"27.02.05","3:00:00",1035,805,790,1022,1038,3.5,68.8,0.5458
"27.02.05","4:00:00",980,744,840,979,970,2.8,70.9,0.5383
"27.02.05","5:00:00",901,631,988,915,751,3.7,65.9,0.5295
"27.02.05","6:00:00",914,655,949,949,742,1.6,74.3,0.5168
"27.02.05","7:00:00",940,665,900,955,879,1.4,76.3,0.5261
"27.02.05","8:00:00",935,689,894,949,871,2.5,69.5,0.5172
"27.02.05","9:00:00",970,691,891,956,890,3.7,64.8,0.5208
"27.02.05","10:00:00",1064,830,739,1053,1059,7.8,49.9,0.5307
"27.02.05","11:00:00",1023,776,817,972,808,11.2,37.1,0.4936
"27.02.05","12:00:00",955,706,888,884,616,12.6,30.6,0.446
"27.02.05","13:00:00",943,714,898,868,609,10.3,32.9,0.4131
"27.02.05","14:00:00",895,622,1012,804,471,10,35.5,0.4346
"27.02.05","15:00:00",890,601,1053,803,391,8.8,40,0.4538
"27.02.05","16:00:00",904,608,1033,807,398,8.3,40.3,0.4431
"27.02.05","17:00:00",888,611,1035,791,419,7.9,38.9,0.4141
"27.02.05","18:00:00",905,648,1007,822,509,6.8,41,0.4072
"27.02.05","19:00:00",974,757,886,884,723,6,42,0.3962
"27.02.05","20:00:00",1048,847,801,955,888,5.5,43.5,0.3963
"27.02.05","21:00:00",895,660,975,826,596,4.6,46.8,0.4001
"27.02.05","22:00:00",875,594,1079,793,451,4.5,48,0.4085
"27.02.05","23:00:00",943,703,950,870,581,4.3,48.6,0.4069
"28.02.05","0:00:00",947,697,913,878,698,4,50,0.4115
"28.02.05","1:00:00",865,566,1119,797,423,4,52.9,0.4338
"28.02.05","2:00:00",823,503,1268,755,332,4,51,0.42
"28.02.05","3:00:00",798,452,1435,699,280,3.9,48.1,0.393
"28.02.05","4:00:00",781,425,1609,667,261,3.8,48,0.3879
"28.02.05","5:00:00",781,409,1664,669,252,3.6,50.3,0.4022
"28.02.05","6:00:00",779,402,1665,684,257,2.8,52.6,0.3972
"28.02.05","7:00:00",817,462,1378,732,308,2.5,52.7,0.3908
"28.02.05","8:00:00",893,629,1015,837,456,2.7,50.5,0.3804
"28.02.05","9:00:00",883,659,943,842,527,2.7,49.4,0.3714
"28.02.05","10:00:00",839,608,1040,780,475,3.3,45.2,0.354
"28.02.05","11:00:00",809,587,1084,744,434,3.1,43.3,0.3354
"28.02.05","12:00:00",805,584,1137,726,385,3.7,38.8,0.3123
"28.02.05","13:00:00",840,661,1016,757,435,4,36.8,0.3016
"28.02.05","14:00:00",812,646,1045,731,421,3.7,35,0.2823
"28.02.05","15:00:00",782,594,1134,673,371,3.4,32.4,0.2563
"28.02.05","16:00:00",799,617,1099,699,382,3.3,33.1,0.2592
"28.02.05","17:00:00",812,640,1093,716,408,2.6,35.1,0.2618
"28.02.05","18:00:00",922,842,849,858,676,2.1,36.6,0.2634
"28.02.05","19:00:00",938,903,790,885,798,1.6,37.9,0.2645
"28.02.05","20:00:00",939,872,814,870,793,1.4,38,0.2615
"28.02.05","21:00:00",827,687,1015,727,573,1,36.6,0.2456
"28.02.05","22:00:00",776,580,1183,655,402,1.1,35.4,0.2382
"28.02.05","23:00:00",755,538,1285,621,343,1,34.3,0.2292
"01.03.05","0:00:00",766,515,1327,642,322,1,37.4,0.2487
"01.03.05","1:00:00",762,487,1364,640,307,0.7,41.2,0.2693
"01.03.05","2:00:00",736,453,1498,602,268,0.2,40.6,0.2566
"01.03.05","3:00:00",715,387,1791,559,227,0.1,40,0.2499
"01.03.05","4:00:00",716,390,1804,551,221,-0.1,37.5,0.2326
"01.03.05","5:00:00",731,408,1727,561,225,-0.3,38.4,0.2347
"01.03.05","6:00:00",735,407,1677,579,232,-0.6,40.1,0.2404
"01.03.05","7:00:00",779,500,1361,652,313,-0.6,41.4,0.2478
"01.03.05","8:00:00",915,774,911,839,629,-0.2,40.2,0.2478
"01.03.05","9:00:00",905,818,853,840,790,0.6,36.8,0.2388
"01.03.05","10:00:00",835,688,988,720,630,2.8,30.3,0.2294
"01.03.05","11:00:00",798,609,1122,660,472,3.1,29.1,0.224
"01.03.05","12:00:00",783,580,1181,647,378,3.3,29.2,0.2288
"01.03.05","13:00:00",807,623,1097,684,384,3.1,31,0.2386
"01.03.05","14:00:00",827,660,1030,709,426,3.2,30.8,0.2399
"01.03.05","15:00:00",822,632,1074,701,442,3.3,31.5,0.2464
"01.03.05","16:00:00",830,655,1045,710,467,4.1,28.6,0.2363
"01.03.05","17:00:00",833,653,1073,708,448,3.9,29.2,0.2378
